x,y,width,height,attempt,log_attempt,made,miss,made2,made3,miss2,miss3
33,32,1,1,5,0.6989700043360189,1,4,0,1,0,4
34,32,1,1,3,0.47712125471966244,0,3,0,0,0,3
35,32,1,1,8,0.9030899869919435,4,4,0,4,0,4
36,32,1,1,5,0.6989700043360189,1,4,0,1,0,4
37,32,1,1,8,0.9030899869919435,3,5,0,3,0,5
38,32,1,1,10,1.0,3,7,0,3,0,7
39,32,1,1,3,0.47712125471966244,2,1,0,2,0,1
40,32,1,1,12,1.0791812460476249,7,5,0,7,0,5
41,32,1,1,8,0.9030899869919435,2,6,0,2,0,6
42,32,1,1,11,1.0413926851582251,4,7,0,4,0,7
43,32,1,1,15,1.1760912590556813,3,12,0,3,0,12
44,32,1,1,12,1.0791812460476249,6,6,0,6,0,6
45,32,1,1,15,1.1760912590556813,4,11,0,4,0,11
46,32,1,1,16,1.2041199826559248,5,11,0,5,0,11
47,32,1,1,15,1.1760912590556813,7,8,0,7,0,8
48,32,1,1,18,1.255272505103306,7,11,0,7,0,11
49,32,1,1,35,1.5440680443502757,19,16,0,19,0,16
50,32,1,1,35,1.5440680443502757,13,22,0,13,0,22
51,32,1,1,48,1.6812412373755872,13,35,0,13,0,35
52,32,1,1,35,1.5440680443502757,9,26,0,9,0,26
53,32,1,1,40,1.6020599913279623,17,23,0,17,0,23
54,32,1,1,27,1.4313637641589874,8,19,0,8,0,19
55,32,1,1,25,1.3979400086720377,7,18,0,7,0,18
56,32,1,1,26,1.414973347970818,12,14,0,12,0,14
57,32,1,1,21,1.3222192947339193,10,11,0,10,0,11
58,32,1,1,16,1.2041199826559248,5,11,0,5,0,11
59,32,1,1,24,1.380211241711606,9,15,0,9,0,15
60,32,1,1,21,1.3222192947339193,5,16,0,5,0,16
61,32,1,1,18,1.255272505103306,9,9,0,9,0,9
62,32,1,1,12,1.0791812460476249,4,8,0,4,0,8
63,32,1,1,11,1.0413926851582251,3,8,0,3,0,8
64,32,1,1,11,1.0413926851582251,2,9,0,2,0,9
65,32,1,1,14,1.146128035678238,2,12,0,2,0,12
66,32,1,1,9,0.9542425094393249,1,8,0,1,0,8
67,32,1,1,10,1.0,6,4,0,6,0,4
68,32,1,1,12,1.0791812460476249,3,9,0,3,0,9
69,32,1,1,8,0.9030899869919435,1,7,0,1,0,7
70,32,1,1,1,0.0,1,0,0,1,0,0
71,32,1,1,8,0.9030899869919435,4,4,0,4,0,4
72,32,1,1,6,0.7781512503836436,3,3,0,3,0,3
73,32,1,1,9,0.9542425094393249,2,7,0,2,0,7
74,32,1,1,3,0.47712125471966244,1,2,0,1,0,2
75,32,1,1,3,0.47712125471966244,0,3,0,0,0,3
76,32,1,1,3,0.47712125471966244,0,3,0,0,0,3
77,32,1,1,8,0.9030899869919435,0,8,0,0,0,8
78,32,1,1,2,0.3010299956639812,0,2,0,0,0,2
79,32,1,1,4,0.6020599913279624,0,4,0,0,0,4
80,32,1,1,4,0.6020599913279624,0,4,0,0,0,4
81,32,1,1,5,0.6989700043360189,1,4,0,1,0,4
82,32,1,1,3,0.47712125471966244,1,2,0,1,0,2
83,32,1,1,2,0.3010299956639812,1,1,0,1,0,1
84,32,1,1,2,0.3010299956639812,1,1,0,1,0,1
85,32,1,1,1,0.0,1,0,0,1,0,0
86,32,1,1,2,0.3010299956639812,1,1,0,1,0,1
87,32,1,1,1,0.0,0,1,0,0,0,1
90,32,1,1,2,0.3010299956639812,0,2,0,0,0,2
92,32,1,1,1,0.0,1,0,0,1,0,0
93,32,1,1,1,0.0,0,1,0,0,0,1
94,32,1,1,1,0.0,0,1,0,0,0,1
16,33,1,1,1,0.0,1,0,0,1,0,0
17,33,1,1,1,0.0,0,1,0,0,0,1
20,33,1,1,1,0.0,0,1,0,0,0,1
22,33,1,1,1,0.0,0,1,0,0,0,1
23,33,1,1,1,0.0,0,1,0,0,0,1
24,33,1,1,1,0.0,0,1,0,0,0,1
25,33,1,1,3,0.47712125471966244,0,3,0,0,0,3
26,33,1,1,1,0.0,0,1,0,0,0,1
28,33,1,1,4,0.6020599913279624,2,2,0,2,0,2
29,33,1,1,1,0.0,0,1,0,0,0,1
30,33,1,1,5,0.6989700043360189,2,3,0,2,0,3
31,33,1,1,1,0.0,0,1,0,0,0,1
32,33,1,1,3,0.47712125471966244,2,1,0,2,0,1
33,33,1,1,3,0.47712125471966244,2,1,0,2,0,1
34,33,1,1,6,0.7781512503836436,1,5,0,1,0,5
35,33,1,1,3,0.47712125471966244,1,2,0,1,0,2
36,33,1,1,9,0.9542425094393249,3,6,0,3,0,6
37,33,1,1,10,1.0,1,9,0,1,0,9
38,33,1,1,11,1.0413926851582251,2,9,0,2,0,9
39,33,1,1,6,0.7781512503836436,2,4,0,2,0,4
40,33,1,1,13,1.1139433523068367,4,9,0,4,0,9
41,33,1,1,16,1.2041199826559248,5,11,0,5,0,11
42,33,1,1,9,0.9542425094393249,3,6,0,3,0,6
43,33,1,1,10,1.0,2,8,0,2,0,8
44,33,1,1,9,0.9542425094393249,3,6,0,3,0,6
45,33,1,1,12,1.0791812460476249,3,9,0,3,0,9
46,33,1,1,10,1.0,3,7,0,3,0,7
47,33,1,1,19,1.2787536009528289,4,15,0,4,0,15
48,33,1,1,27,1.4313637641589874,7,20,0,7,0,20
49,33,1,1,28,1.4471580313422192,11,17,0,11,0,17
50,33,1,1,37,1.568201724066995,9,28,0,9,0,28
51,33,1,1,42,1.6232492903979006,13,29,0,13,0,29
52,33,1,1,38,1.5797835966168101,6,32,0,6,0,32
53,33,1,1,34,1.5314789170422551,10,24,0,10,0,24
54,33,1,1,27,1.4313637641589874,6,21,0,6,0,21
55,33,1,1,22,1.3424226808222062,7,15,0,7,0,15
56,33,1,1,18,1.255272505103306,6,12,0,6,0,12
57,33,1,1,16,1.2041199826559248,6,10,0,6,0,10
58,33,1,1,18,1.255272505103306,6,12,0,6,0,12
59,33,1,1,14,1.146128035678238,2,12,0,2,0,12
60,33,1,1,19,1.2787536009528289,7,12,0,7,0,12
61,33,1,1,17,1.2304489213782739,7,10,0,7,0,10
62,33,1,1,18,1.255272505103306,9,9,0,9,0,9
63,33,1,1,4,0.6020599913279624,1,3,0,1,0,3
64,33,1,1,12,1.0791812460476249,3,9,0,3,0,9
65,33,1,1,8,0.9030899869919435,2,6,0,2,0,6
66,33,1,1,11,1.0413926851582251,3,8,0,3,0,8
67,33,1,1,12,1.0791812460476249,6,6,0,6,0,6
68,33,1,1,17,1.2304489213782739,2,15,0,2,0,15
69,33,1,1,13,1.1139433523068367,2,11,0,2,0,11
70,33,1,1,9,0.9542425094393249,3,6,0,3,0,6
71,33,1,1,10,1.0,3,7,0,3,0,7
72,33,1,1,11,1.0413926851582251,4,7,0,4,0,7
73,33,1,1,5,0.6989700043360189,1,4,0,1,0,4
74,33,1,1,6,0.7781512503836436,0,6,0,0,0,6
75,33,1,1,4,0.6020599913279624,3,1,0,3,0,1
76,33,1,1,5,0.6989700043360189,1,4,0,1,0,4
77,33,1,1,3,0.47712125471966244,0,3,0,0,0,3
78,33,1,1,4,0.6020599913279624,2,2,0,2,0,2
79,33,1,1,1,0.0,0,1,0,0,0,1
80,33,1,1,5,0.6989700043360189,2,3,0,2,0,3
81,33,1,1,3,0.47712125471966244,1,2,0,1,0,2
82,33,1,1,2,0.3010299956639812,0,2,0,0,0,2
84,33,1,1,1,0.0,0,1,0,0,0,1
85,33,1,1,2,0.3010299956639812,0,2,0,0,0,2
86,33,1,1,1,0.0,1,0,0,1,0,0
87,33,1,1,1,0.0,0,1,0,0,0,1
89,33,1,1,1,0.0,0,1,0,0,0,1
90,33,1,1,1,0.0,1,0,0,1,0,0
7,34,1,1,1,0.0,0,1,0,0,0,1
11,34,1,1,1,0.0,1,0,0,1,0,0
19,34,1,1,1,0.0,0,1,0,0,0,1
23,34,1,1,2,0.3010299956639812,0,2,0,0,0,2
24,34,1,1,3,0.47712125471966244,0,3,0,0,0,3
26,34,1,1,3,0.47712125471966244,1,2,0,1,0,2
27,34,1,1,6,0.7781512503836436,2,4,0,2,0,4
28,34,1,1,1,0.0,1,0,0,1,0,0
29,34,1,1,6,0.7781512503836436,0,6,0,0,0,6
30,34,1,1,9,0.9542425094393249,2,7,0,2,0,7
31,34,1,1,4,0.6020599913279624,0,4,0,0,0,4
32,34,1,1,9,0.9542425094393249,2,7,0,2,0,7
33,34,1,1,10,1.0,3,7,0,3,0,7
34,34,1,1,9,0.9542425094393249,2,7,0,2,0,7
35,34,1,1,10,1.0,4,6,0,4,0,6
36,34,1,1,10,1.0,3,7,0,3,0,7
37,34,1,1,19,1.2787536009528289,3,16,0,3,0,16
38,34,1,1,23,1.3617278360175928,9,14,0,9,0,14
39,34,1,1,17,1.2304489213782739,6,11,0,6,0,11
40,34,1,1,11,1.0413926851582251,3,8,0,3,0,8
41,34,1,1,23,1.3617278360175928,8,15,0,8,0,15
42,34,1,1,19,1.2787536009528289,3,16,0,3,0,16
43,34,1,1,13,1.1139433523068367,4,9,0,4,0,9
44,34,1,1,30,1.4771212547196624,9,21,0,9,0,21
45,34,1,1,38,1.5797835966168101,8,30,0,8,0,30
46,34,1,1,48,1.6812412373755872,13,35,0,13,0,35
47,34,1,1,34,1.5314789170422551,13,21,0,13,0,21
48,34,1,1,34,1.5314789170422551,11,23,0,11,0,23
49,34,1,1,51,1.7075701760979363,15,36,0,15,0,36
50,34,1,1,40,1.6020599913279623,9,31,0,9,0,31
51,34,1,1,56,1.7481880270062005,21,35,0,21,0,35
52,34,1,1,42,1.6232492903979006,14,28,0,14,0,28
53,34,1,1,48,1.6812412373755872,19,29,0,19,0,29
54,34,1,1,43,1.6334684555795864,21,22,0,21,0,22
55,34,1,1,36,1.5563025007672873,9,27,0,9,0,27
56,34,1,1,37,1.568201724066995,9,28,0,9,0,28
57,34,1,1,44,1.6434526764861874,13,31,0,13,0,31
58,34,1,1,32,1.505149978319906,8,24,0,8,0,24
59,34,1,1,26,1.414973347970818,7,19,0,7,0,19
60,34,1,1,33,1.5185139398778875,14,19,0,14,0,19
61,34,1,1,18,1.255272505103306,5,13,0,5,0,13
62,34,1,1,26,1.414973347970818,10,16,0,10,0,16
63,34,1,1,20,1.3010299956639813,3,17,0,3,0,17
64,34,1,1,28,1.4471580313422192,7,21,0,7,0,21
65,34,1,1,22,1.3424226808222062,5,17,0,5,0,17
66,34,1,1,10,1.0,4,6,0,4,0,6
67,34,1,1,28,1.4471580313422192,12,16,0,12,0,16
68,34,1,1,14,1.146128035678238,3,11,0,3,0,11
69,34,1,1,25,1.3979400086720377,12,13,0,12,0,13
70,34,1,1,16,1.2041199826559248,8,8,0,8,0,8
71,34,1,1,21,1.3222192947339193,9,12,0,9,0,12
72,34,1,1,13,1.1139433523068367,5,8,0,5,0,8
73,34,1,1,11,1.0413926851582251,6,5,0,6,0,5
74,34,1,1,8,0.9030899869919435,1,7,0,1,0,7
75,34,1,1,11,1.0413926851582251,3,8,0,3,0,8
76,34,1,1,10,1.0,4,6,0,4,0,6
77,34,1,1,5,0.6989700043360189,0,5,0,0,0,5
78,34,1,1,8,0.9030899869919435,0,8,0,0,0,8
79,34,1,1,6,0.7781512503836436,2,4,0,2,0,4
80,34,1,1,4,0.6020599913279624,0,4,0,0,0,4
81,34,1,1,4,0.6020599913279624,2,2,0,2,0,2
83,34,1,1,3,0.47712125471966244,1,2,0,1,0,2
84,34,1,1,1,0.0,0,1,0,0,0,1
85,34,1,1,2,0.3010299956639812,0,2,0,0,0,2
86,34,1,1,1,0.0,0,1,0,0,0,1
87,34,1,1,2,0.3010299956639812,0,2,0,0,0,2
88,34,1,1,2,0.3010299956639812,0,2,0,0,0,2
14,35,1,1,1,0.0,0,1,0,0,0,1
16,35,1,1,1,0.0,0,1,0,0,0,1
17,35,1,1,1,0.0,0,1,0,0,0,1
18,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
20,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
23,35,1,1,4,0.6020599913279624,0,4,0,0,0,4
24,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
25,35,1,1,2,0.3010299956639812,1,1,0,1,0,1
26,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
27,35,1,1,3,0.47712125471966244,1,2,0,1,0,2
28,35,1,1,6,0.7781512503836436,1,5,0,1,0,5
29,35,1,1,7,0.8450980400142568,1,6,0,1,0,6
30,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
31,35,1,1,4,0.6020599913279624,3,1,0,3,0,1
32,35,1,1,7,0.8450980400142568,1,6,0,1,0,6
33,35,1,1,6,0.7781512503836436,3,3,0,3,0,3
34,35,1,1,9,0.9542425094393249,3,6,0,3,0,6
35,35,1,1,13,1.1139433523068367,6,7,0,6,0,7
36,35,1,1,17,1.2304489213782739,4,13,0,4,0,13
37,35,1,1,13,1.1139433523068367,4,9,0,4,0,9
38,35,1,1,17,1.2304489213782739,5,12,0,5,0,12
39,35,1,1,9,0.9542425094393249,5,4,0,5,0,4
40,35,1,1,17,1.2304489213782739,4,13,0,4,0,13
41,35,1,1,21,1.3222192947339193,5,16,0,5,0,16
42,35,1,1,18,1.255272505103306,5,13,0,5,0,13
43,35,1,1,25,1.3979400086720377,7,18,0,7,0,18
44,35,1,1,25,1.3979400086720377,10,15,0,10,0,15
45,35,1,1,27,1.4313637641589874,9,18,0,9,0,18
46,35,1,1,35,1.5440680443502757,8,27,0,8,0,27
47,35,1,1,37,1.568201724066995,8,29,0,8,0,29
48,35,1,1,34,1.5314789170422551,8,26,0,8,0,26
49,35,1,1,58,1.7634279935629373,19,39,0,19,0,39
50,35,1,1,58,1.7634279935629373,15,43,0,15,0,43
51,35,1,1,58,1.7634279935629373,17,41,0,17,0,41
52,35,1,1,61,1.7853298350107671,21,40,0,21,0,40
53,35,1,1,70,1.845098040014257,27,43,0,27,0,43
54,35,1,1,39,1.591064607026499,12,27,0,12,0,27
55,35,1,1,45,1.6532125137753437,13,32,0,13,0,32
56,35,1,1,45,1.6532125137753437,15,30,0,15,0,30
57,35,1,1,36,1.5563025007672873,12,24,0,12,0,24
58,35,1,1,25,1.3979400086720377,12,13,0,12,0,13
59,35,1,1,20,1.3010299956639813,4,16,0,4,0,16
60,35,1,1,26,1.414973347970818,4,22,0,4,0,22
61,35,1,1,20,1.3010299956639813,4,16,0,4,0,16
62,35,1,1,39,1.591064607026499,8,31,0,8,0,31
63,35,1,1,21,1.3222192947339193,8,13,0,8,0,13
64,35,1,1,24,1.380211241711606,7,17,0,7,0,17
65,35,1,1,18,1.255272505103306,5,13,0,5,0,13
66,35,1,1,17,1.2304489213782739,4,13,0,4,0,13
67,35,1,1,17,1.2304489213782739,8,9,0,8,0,9
68,35,1,1,18,1.255272505103306,8,10,0,8,0,10
69,35,1,1,14,1.146128035678238,2,12,0,2,0,12
70,35,1,1,10,1.0,3,7,0,3,0,7
71,35,1,1,11,1.0413926851582251,2,9,0,2,0,9
72,35,1,1,12,1.0791812460476249,6,6,0,6,0,6
73,35,1,1,12,1.0791812460476249,4,8,0,4,0,8
74,35,1,1,8,0.9030899869919435,2,6,0,2,0,6
75,35,1,1,6,0.7781512503836436,1,5,0,1,0,5
76,35,1,1,12,1.0791812460476249,2,10,0,2,0,10
77,35,1,1,7,0.8450980400142568,1,6,0,1,0,6
78,35,1,1,5,0.6989700043360189,3,2,0,3,0,2
79,35,1,1,8,0.9030899869919435,5,3,0,5,0,3
80,35,1,1,3,0.47712125471966244,2,1,0,2,0,1
81,35,1,1,7,0.8450980400142568,2,5,0,2,0,5
82,35,1,1,4,0.6020599913279624,2,2,0,2,0,2
83,35,1,1,2,0.3010299956639812,1,1,0,1,0,1
84,35,1,1,2,0.3010299956639812,1,1,0,1,0,1
85,35,1,1,4,0.6020599913279624,2,2,0,2,0,2
86,35,1,1,1,0.0,1,0,0,1,0,0
87,35,1,1,2,0.3010299956639812,1,1,0,1,0,1
88,35,1,1,2,0.3010299956639812,1,1,0,1,0,1
90,35,1,1,2,0.3010299956639812,0,2,0,0,0,2
92,35,1,1,1,0.0,1,0,0,1,0,0
93,35,1,1,1,0.0,0,1,0,0,0,1
94,35,1,1,1,0.0,0,1,0,0,0,1
12,36,1,1,1,0.0,0,1,0,0,0,1
15,36,1,1,1,0.0,0,1,0,0,0,1
16,36,1,1,1,0.0,0,1,0,0,0,1
18,36,1,1,3,0.47712125471966244,0,3,0,0,0,3
19,36,1,1,1,0.0,1,0,0,1,0,0
20,36,1,1,3,0.47712125471966244,2,1,0,2,0,1
21,36,1,1,1,0.0,0,1,0,0,0,1
22,36,1,1,2,0.3010299956639812,0,2,0,0,0,2
23,36,1,1,4,0.6020599913279624,0,4,0,0,0,4
24,36,1,1,4,0.6020599913279624,0,4,0,0,0,4
25,36,1,1,5,0.6989700043360189,0,5,0,0,0,5
26,36,1,1,8,0.9030899869919435,2,6,0,2,0,6
27,36,1,1,4,0.6020599913279624,1,3,0,1,0,3
28,36,1,1,11,1.0413926851582251,4,7,0,4,0,7
29,36,1,1,18,1.255272505103306,4,14,0,4,0,14
30,36,1,1,12,1.0791812460476249,5,7,0,5,0,7
31,36,1,1,16,1.2041199826559248,4,12,0,4,0,12
32,36,1,1,16,1.2041199826559248,7,9,0,7,0,9
33,36,1,1,29,1.462397997898956,9,20,0,9,0,20
34,36,1,1,28,1.4471580313422192,11,17,0,11,0,17
35,36,1,1,26,1.414973347970818,9,17,0,9,0,17
36,36,1,1,37,1.568201724066995,7,30,0,7,0,30
37,36,1,1,36,1.5563025007672873,11,25,0,11,0,25
38,36,1,1,36,1.5563025007672873,6,30,0,6,0,30
39,36,1,1,28,1.4471580313422192,6,22,0,6,0,22
40,36,1,1,46,1.662757831681574,14,32,0,14,0,32
41,36,1,1,39,1.591064607026499,9,30,0,9,0,30
42,36,1,1,50,1.6989700043360187,27,23,0,27,0,23
43,36,1,1,39,1.591064607026499,14,25,0,14,0,25
44,36,1,1,44,1.6434526764861874,14,30,0,14,0,30
45,36,1,1,73,1.863322860120456,22,51,0,22,0,51
46,36,1,1,61,1.7853298350107671,18,43,0,18,0,43
47,36,1,1,68,1.8325089127062364,22,46,0,22,0,46
48,36,1,1,80,1.9030899869919435,18,62,0,18,0,62
49,36,1,1,112,2.0492180226701815,34,78,0,34,0,78
50,36,1,1,113,2.0530784434834195,33,80,0,33,0,80
51,36,1,1,108,2.03342375548695,32,76,0,32,0,76
52,36,1,1,103,2.012837224705172,30,73,0,30,0,73
53,36,1,1,105,2.0211892990699383,32,73,0,32,0,73
54,36,1,1,90,1.954242509439325,35,55,0,35,0,55
55,36,1,1,76,1.8808135922807914,29,47,0,29,0,47
56,36,1,1,62,1.792391689498254,19,43,0,19,0,43
57,36,1,1,55,1.7403626894942439,19,36,0,19,0,36
58,36,1,1,49,1.6901960800285136,18,31,0,18,0,31
59,36,1,1,43,1.6334684555795864,24,19,0,24,0,19
60,36,1,1,48,1.6812412373755872,14,34,0,14,0,34
61,36,1,1,56,1.7481880270062005,17,39,0,17,0,39
62,36,1,1,57,1.7558748556724915,16,41,0,16,0,41
63,36,1,1,42,1.6232492903979006,9,33,0,9,0,33
64,36,1,1,53,1.724275869600789,16,37,0,16,0,37
65,36,1,1,37,1.568201724066995,5,32,0,5,0,32
66,36,1,1,38,1.5797835966168101,12,26,0,12,0,26
67,36,1,1,40,1.6020599913279623,13,27,0,13,0,27
68,36,1,1,41,1.6127838567197355,11,30,0,11,0,30
69,36,1,1,32,1.505149978319906,11,21,0,11,0,21
70,36,1,1,34,1.5314789170422551,14,20,0,14,0,20
71,36,1,1,32,1.505149978319906,6,26,0,6,0,26
72,36,1,1,25,1.3979400086720377,5,20,0,5,0,20
73,36,1,1,28,1.4471580313422192,11,17,0,11,0,17
74,36,1,1,21,1.3222192947339193,2,19,0,2,0,19
75,36,1,1,26,1.414973347970818,8,18,0,8,0,18
76,36,1,1,13,1.1139433523068367,4,9,0,4,0,9
77,36,1,1,19,1.2787536009528289,9,10,0,9,0,10
78,36,1,1,10,1.0,1,9,0,1,0,9
79,36,1,1,11,1.0413926851582251,4,7,0,4,0,7
80,36,1,1,10,1.0,3,7,0,3,0,7
81,36,1,1,8,0.9030899869919435,0,8,0,0,0,8
82,36,1,1,4,0.6020599913279624,0,4,0,0,0,4
83,36,1,1,5,0.6989700043360189,3,2,0,3,0,2
84,36,1,1,8,0.9030899869919435,4,4,0,4,0,4
85,36,1,1,5,0.6989700043360189,3,2,0,3,0,2
86,36,1,1,1,0.0,1,0,0,1,0,0
87,36,1,1,4,0.6020599913279624,1,3,0,1,0,3
88,36,1,1,2,0.3010299956639812,0,2,0,0,0,2
89,36,1,1,1,0.0,0,1,0,0,0,1
90,36,1,1,1,0.0,0,1,0,0,0,1
15,37,1,1,2,0.3010299956639812,0,2,0,0,0,2
16,37,1,1,3,0.47712125471966244,1,2,0,1,0,2
17,37,1,1,1,0.0,0,1,0,0,0,1
18,37,1,1,1,0.0,0,1,0,0,0,1
19,37,1,1,2,0.3010299956639812,0,2,0,0,0,2
20,37,1,1,2,0.3010299956639812,0,2,0,0,0,2
21,37,1,1,1,0.0,0,1,0,0,0,1
22,37,1,1,2,0.3010299956639812,1,1,0,1,0,1
23,37,1,1,8,0.9030899869919435,1,7,0,1,0,7
24,37,1,1,7,0.8450980400142568,2,5,0,2,0,5
25,37,1,1,5,0.6989700043360189,3,2,0,3,0,2
26,37,1,1,3,0.47712125471966244,2,1,0,2,0,1
27,37,1,1,6,0.7781512503836436,3,3,0,3,0,3
28,37,1,1,9,0.9542425094393249,5,4,0,5,0,4
29,37,1,1,8,0.9030899869919435,2,6,0,2,0,6
30,37,1,1,16,1.2041199826559248,9,7,0,9,0,7
31,37,1,1,17,1.2304489213782739,4,13,0,4,0,13
32,37,1,1,20,1.3010299956639813,5,15,0,5,0,15
33,37,1,1,24,1.380211241711606,10,14,0,10,0,14
34,37,1,1,28,1.4471580313422192,10,18,0,10,0,18
35,37,1,1,28,1.4471580313422192,10,18,0,10,0,18
36,37,1,1,21,1.3222192947339193,5,16,0,5,0,16
37,37,1,1,35,1.5440680443502757,10,25,0,10,0,25
38,37,1,1,48,1.6812412373755872,17,31,0,17,0,31
39,37,1,1,37,1.568201724066995,18,19,0,18,0,19
40,37,1,1,39,1.591064607026499,13,26,0,13,0,26
41,37,1,1,55,1.7403626894942439,14,41,0,14,0,41
42,37,1,1,73,1.863322860120456,29,44,0,29,0,44
43,37,1,1,56,1.7481880270062005,13,43,0,13,0,43
44,37,1,1,62,1.792391689498254,25,37,0,25,0,37
45,37,1,1,69,1.8388490907372552,25,44,0,25,0,44
46,37,1,1,65,1.8129133566428555,22,43,0,22,0,43
47,37,1,1,82,1.9138138523837167,26,56,0,26,0,56
48,37,1,1,78,1.8920946026904804,31,47,0,31,0,47
49,37,1,1,116,2.0644579892269186,35,81,0,35,0,81
50,37,1,1,97,1.9867717342662448,39,58,0,39,0,58
51,37,1,1,147,2.167317334748176,49,98,0,49,0,98
52,37,1,1,121,2.0827853703164503,42,79,0,42,0,79
53,37,1,1,128,2.1072099696478683,39,89,0,39,0,89
54,37,1,1,115,2.060697840353612,45,70,0,45,0,70
55,37,1,1,101,2.0043213737826426,29,72,0,29,0,72
56,37,1,1,90,1.954242509439325,31,59,0,31,0,59
57,37,1,1,68,1.8325089127062364,26,42,0,26,0,42
58,37,1,1,63,1.7993405494535817,21,42,0,21,0,42
59,37,1,1,72,1.8573324964312685,21,51,0,21,0,51
60,37,1,1,80,1.9030899869919435,19,61,0,19,0,61
61,37,1,1,46,1.662757831681574,9,37,0,9,0,37
62,37,1,1,70,1.845098040014257,23,47,0,23,0,47
63,37,1,1,49,1.6901960800285136,18,31,0,18,0,31
64,37,1,1,76,1.8808135922807914,25,51,0,25,0,51
65,37,1,1,46,1.662757831681574,16,30,0,16,0,30
66,37,1,1,46,1.662757831681574,13,33,0,13,0,33
67,37,1,1,30,1.4771212547196624,6,24,0,6,0,24
68,37,1,1,39,1.591064607026499,16,23,0,16,0,23
69,37,1,1,39,1.591064607026499,14,25,0,14,0,25
70,37,1,1,26,1.414973347970818,7,19,0,7,0,19
71,37,1,1,35,1.5440680443502757,9,26,0,9,0,26
72,37,1,1,28,1.4471580313422192,8,20,0,8,0,20
73,37,1,1,29,1.462397997898956,7,22,0,7,0,22
74,37,1,1,13,1.1139433523068367,3,10,0,3,0,10
75,37,1,1,18,1.255272505103306,4,14,0,4,0,14
76,37,1,1,19,1.2787536009528289,5,14,0,5,0,14
77,37,1,1,18,1.255272505103306,7,11,0,7,0,11
78,37,1,1,10,1.0,1,9,0,1,0,9
79,37,1,1,15,1.1760912590556813,3,12,0,3,0,12
80,37,1,1,10,1.0,3,7,0,3,0,7
81,37,1,1,3,0.47712125471966244,0,3,0,0,0,3
82,37,1,1,2,0.3010299956639812,0,2,0,0,0,2
83,37,1,1,10,1.0,2,8,0,2,0,8
84,37,1,1,3,0.47712125471966244,1,2,0,1,0,2
85,37,1,1,2,0.3010299956639812,1,1,0,1,0,1
86,37,1,1,3,0.47712125471966244,1,2,0,1,0,2
87,37,1,1,1,0.0,0,1,0,0,0,1
88,37,1,1,2,0.3010299956639812,0,2,0,0,0,2
89,37,1,1,2,0.3010299956639812,1,1,0,1,0,1
90,37,1,1,2,0.3010299956639812,1,1,0,1,0,1
92,37,1,1,2,0.3010299956639812,2,0,0,2,0,0
12,38,1,1,2,0.3010299956639812,1,1,0,1,0,1
14,38,1,1,2,0.3010299956639812,0,2,0,0,0,2
16,38,1,1,1,0.0,0,1,0,0,0,1
17,38,1,1,1,0.0,0,1,0,0,0,1
18,38,1,1,5,0.6989700043360189,1,4,0,1,0,4
19,38,1,1,1,0.0,0,1,0,0,0,1
20,38,1,1,4,0.6020599913279624,4,0,0,4,0,0
21,38,1,1,8,0.9030899869919435,1,7,0,1,0,7
22,38,1,1,3,0.47712125471966244,1,2,0,1,0,2
23,38,1,1,3,0.47712125471966244,1,2,0,1,0,2
24,38,1,1,10,1.0,4,6,0,4,0,6
25,38,1,1,11,1.0413926851582251,4,7,0,4,0,7
26,38,1,1,11,1.0413926851582251,5,6,0,5,0,6
27,38,1,1,16,1.2041199826559248,5,11,0,5,0,11
28,38,1,1,21,1.3222192947339193,6,15,0,6,0,15
29,38,1,1,27,1.4313637641589874,7,20,0,7,0,20
30,38,1,1,37,1.568201724066995,8,29,0,8,0,29
31,38,1,1,37,1.568201724066995,10,27,0,10,0,27
32,38,1,1,25,1.3979400086720377,9,16,0,9,0,16
33,38,1,1,36,1.5563025007672873,12,24,0,12,0,24
34,38,1,1,43,1.6334684555795864,12,31,0,12,0,31
35,38,1,1,47,1.6720978579357175,17,30,0,17,0,30
36,38,1,1,65,1.8129133566428555,18,47,0,18,0,47
37,38,1,1,43,1.6334684555795864,13,30,0,13,0,30
38,38,1,1,64,1.806179973983887,19,45,0,19,0,45
39,38,1,1,54,1.7323937598229686,25,29,0,25,0,29
40,38,1,1,58,1.7634279935629373,24,34,0,24,0,34
41,38,1,1,50,1.6989700043360187,19,31,0,19,0,31
42,38,1,1,63,1.7993405494535817,15,48,0,15,0,48
43,38,1,1,67,1.8260748027008264,25,42,0,25,0,42
44,38,1,1,61,1.7853298350107671,22,39,0,22,0,39
45,38,1,1,67,1.8260748027008264,24,43,0,24,0,43
46,38,1,1,72,1.8573324964312685,21,51,0,21,0,51
47,38,1,1,71,1.8512583487190752,25,46,0,25,0,46
48,38,1,1,97,1.9867717342662448,39,58,0,39,0,58
49,38,1,1,126,2.100370545117563,37,89,0,37,0,89
50,38,1,1,116,2.0644579892269186,38,78,0,38,0,78
51,38,1,1,156,2.1931245983544616,55,101,0,55,0,101
52,38,1,1,99,1.99563519459755,42,57,0,42,0,57
53,38,1,1,120,2.0791812460476247,44,76,0,44,0,76
